sample size and proportion,classifier,metric,precision,recall,f1-score,support
1000_595,lr_w2v,macro avg,0.4875,0.5,0.493670886,160
1000_595,lr_w2v,weighted avg,0.950625,0.975,0.962658228,160
1000_199,lr_tfidf,0,0,0,0,1
1000_199,lr_tfidf,1,0.99375,1,0.996865204,159
1000_199,lr_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,lr_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,lr_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,nb_tfidf,0,0,0,0,1
1000_199,nb_tfidf,1,0.99375,1,0.996865204,159
1000_199,nb_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,nb_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,nb_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,rf_tfidf,0,0,0,0,1
1000_199,rf_tfidf,1,0.99375,1,0.996865204,159
1000_199,rf_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,rf_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,rf_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,dt_tfidf,0,0,0,0,1
1000_199,dt_tfidf,1,0.993630573,0.981132075,0.987341772,159
1000_199,dt_tfidf,accuracy,0.975,0.975,0.975,0.975
1000_199,dt_tfidf,macro avg,0.496815287,0.490566038,0.493670886,160
1000_199,dt_tfidf,weighted avg,0.987420382,0.975,0.981170886,160
1000_199,svc_tfidf,0,0,0,0,1
1000_199,svc_tfidf,1,0.99375,1,0.996865204,159
1000_199,svc_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,svc_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,svc_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,lsvc_tfidf,0,0,0,0,1
1000_199,lsvc_tfidf,1,0.99375,1,0.996865204,159
1000_199,lsvc_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,lsvc_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,lsvc_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,sgd_tfidf,0,0,0,0,1
1000_199,sgd_tfidf,1,0.99375,1,0.996865204,159
1000_199,sgd_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,sgd_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,sgd_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,knn_tfidf,0,0,0,0,1
1000_199,knn_tfidf,1,0.99375,1,0.996865204,159
1000_199,knn_tfidf,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,knn_tfidf,macro avg,0.496875,0.5,0.498432602,160
1000_199,knn_tfidf,weighted avg,0.987539063,0.99375,0.990634796,160
1000_199,lr_w2v,0,0,0,0,1
1000_199,lr_w2v,1,0.99375,1,0.996865204,159
1000_199,lr_w2v,accuracy,0.99375,0.99375,0.99375,0.99375
1000_199,lr_w2v,macro avg,0.496875,0.5,0.498432602,160
1000_199,lr_w2v,weighted avg,0.987539063,0.99375,0.990634796,160
800_595,lr_tfidf,0,0,0,0,5
800_595,lr_tfidf,1,0.9609375,1,0.980079681,123
800_595,lr_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,lr_tfidf,macro avg,0.48046875,0.5,0.490039841,128
800_595,lr_tfidf,weighted avg,0.923400879,0.9609375,0.941795319,128
800_595,nb_tfidf,0,0,0,0,5
800_595,nb_tfidf,1,0.9609375,1,0.980079681,123
800_595,nb_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,nb_tfidf,macro avg,0.48046875,0.5,0.490039841,128
800_595,nb_tfidf,weighted avg,0.923400879,0.9609375,0.941795319,128
800_595,rf_tfidf,0,0,0,0,5
800_595,rf_tfidf,1,0.9609375,1,0.980079681,123
800_595,rf_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,rf_tfidf,macro avg,0.48046875,0.5,0.490039841,128
800_595,rf_tfidf,weighted avg,0.923400879,0.9609375,0.941795319,128
800_595,dt_tfidf,0,0.5,0.2,0.285714286,5
800_595,dt_tfidf,1,0.968253968,0.991869919,0.979919679,123
800_595,dt_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,dt_tfidf,macro avg,0.734126984,0.595934959,0.632816982,128
800_595,dt_tfidf,weighted avg,0.949962798,0.9609375,0.952802281,128
800_595,svc_tfidf,0,0,0,0,5
800_595,svc_tfidf,1,0.9609375,1,0.980079681,123
800_595,svc_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,svc_tfidf,macro avg,0.48046875,0.5,0.490039841,128
800_595,svc_tfidf,weighted avg,0.923400879,0.9609375,0.941795319,128
800_595,lsvc_tfidf,0,0,0,0,5
800_595,lsvc_tfidf,1,0.9609375,1,0.980079681,123
800_595,lsvc_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,lsvc_tfidf,macro avg,0.48046875,0.5,0.490039841,128
800_595,lsvc_tfidf,weighted avg,0.923400879,0.9609375,0.941795319,128
800_595,sgd_tfidf,0,0,0,0,5
800_595,sgd_tfidf,1,0.960629921,0.991869919,0.976,123
800_595,sgd_tfidf,accuracy,0.953125,0.953125,0.953125,0.953125
800_595,sgd_tfidf,macro avg,0.480314961,0.495934959,0.488,128
800_595,sgd_tfidf,weighted avg,0.923105315,0.953125,0.937875,128
800_595,knn_tfidf,0,0.5,0.2,0.285714286,5
800_595,knn_tfidf,1,0.968253968,0.991869919,0.979919679,123
800_595,knn_tfidf,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,knn_tfidf,macro avg,0.734126984,0.595934959,0.632816982,128
800_595,knn_tfidf,weighted avg,0.949962798,0.9609375,0.952802281,128
800_595,lr_w2v,0,0,0,0,5
800_595,lr_w2v,1,0.9609375,1,0.980079681,123
800_595,lr_w2v,accuracy,0.9609375,0.9609375,0.9609375,0.9609375
800_595,lr_w2v,macro avg,0.48046875,0.5,0.490039841,128
800_595,lr_w2v,weighted avg,0.923400879,0.9609375,0.941795319,128
800_199,lr_tfidf,1,1,1,1,128
800_199,lr_tfidf,accuracy,1,1,1,1
800_199,lr_tfidf,macro avg,1,1,1,128
800_199,lr_tfidf,weighted avg,1,1,1,128
800_199,nb_tfidf,1,1,1,1,128
800_199,nb_tfidf,accuracy,1,1,1,1
800_199,nb_tfidf,macro avg,1,1,1,128
800_199,nb_tfidf,weighted avg,1,1,1,128
800_199,rf_tfidf,1,1,1,1,128
800_199,rf_tfidf,accuracy,1,1,1,1
800_199,rf_tfidf,macro avg,1,1,1,128
800_199,rf_tfidf,weighted avg,1,1,1,128
800_199,dt_tfidf,1,1,1,1,128
800_199,dt_tfidf,accuracy,1,1,1,1
800_199,dt_tfidf,macro avg,1,1,1,128
800_199,dt_tfidf,weighted avg,1,1,1,128
800_199,svc_tfidf,1,1,1,1,128
800_199,svc_tfidf,accuracy,1,1,1,1
800_199,svc_tfidf,macro avg,1,1,1,128
800_199,svc_tfidf,weighted avg,1,1,1,128
800_199,lsvc_tfidf,1,1,1,1,128
800_199,lsvc_tfidf,accuracy,1,1,1,1
800_199,lsvc_tfidf,macro avg,1,1,1,128
800_199,lsvc_tfidf,weighted avg,1,1,1,128
800_199,sgd_tfidf,1,1,1,1,128
800_199,sgd_tfidf,accuracy,1,1,1,1
800_199,sgd_tfidf,macro avg,1,1,1,128
800_199,sgd_tfidf,weighted avg,1,1,1,128
800_199,knn_tfidf,1,1,1,1,128
800_199,knn_tfidf,accuracy,1,1,1,1
800_199,knn_tfidf,macro avg,1,1,1,128
800_199,knn_tfidf,weighted avg,1,1,1,128
800_199,lr_w2v,1,1,1,1,128
800_199,lr_w2v,accuracy,1,1,1,1
800_199,lr_w2v,macro avg,1,1,1,128
800_199,lr_w2v,weighted avg,1,1,1,128
600_595,lr_tfidf,0,0,0,0,5
600_595,lr_tfidf,1,0.947916667,1,0.973262032,91
600_595,lr_tfidf,accuracy,0.947916667,0.947916667,0.947916667,0.947916667
600_595,lr_tfidf,macro avg,0.473958333,0.5,0.486631016,96
600_595,lr_tfidf,weighted avg,0.898546007,0.947916667,0.922571301,96
600_595,nb_tfidf,0,0,0,0,5
600_595,nb_tfidf,1,0.947916667,1,0.973262032,91
600_595,nb_tfidf,accuracy,0.947916667,0.947916667,0.947916667,0.947916667
600_595,nb_tfidf,macro avg,0.473958333,0.5,0.486631016,96
600_595,nb_tfidf,weighted avg,0.898546007,0.947916667,0.922571301,96
600_595,rf_tfidf,0,0,0,0,5
600_595,rf_tfidf,1,0.947916667,1,0.973262032,91
600_595,rf_tfidf,accuracy,0.947916667,0.947916667,0.947916667,0.947916667
600_595,rf_tfidf,macro avg,0.473958333,0.5,0.486631016,96
600_595,rf_tfidf,weighted avg,0.898546007,0.947916667,0.922571301,96
600_595,dt_tfidf,0,0,0,0,5
600_595,dt_tfidf,1,0.946808511,0.978021978,0.962162162,91
600_595,dt_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
600_595,dt_tfidf,macro avg,0.473404255,0.489010989,0.481081081,96
600_595,dt_tfidf,weighted avg,0.897495567,0.927083333,0.91204955,96
600_595,svc_tfidf,0,0,0,0,5
600_595,svc_tfidf,1,0.947916667,1,0.973262032,91
600_595,svc_tfidf,accuracy,0.947916667,0.947916667,0.947916667,0.947916667
600_595,svc_tfidf,macro avg,0.473958333,0.5,0.486631016,96
600_595,svc_tfidf,weighted avg,0.898546007,0.947916667,0.922571301,96
600_595,lsvc_tfidf,0,0,0,0,5
600_595,lsvc_tfidf,1,0.947368421,0.989010989,0.967741935,91
600_595,lsvc_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
600_595,lsvc_tfidf,macro avg,0.473684211,0.494505495,0.483870968,96
600_595,lsvc_tfidf,weighted avg,0.898026316,0.9375,0.91733871,96
600_595,sgd_tfidf,0,0,0,0,5
600_595,sgd_tfidf,1,0.946808511,0.978021978,0.962162162,91
600_595,sgd_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
600_595,sgd_tfidf,macro avg,0.473404255,0.489010989,0.481081081,96
600_595,sgd_tfidf,weighted avg,0.897495567,0.927083333,0.91204955,96
600_595,knn_tfidf,0,0,0,0,5
600_595,knn_tfidf,1,0.946808511,0.978021978,0.962162162,91
600_595,knn_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
600_595,knn_tfidf,macro avg,0.473404255,0.489010989,0.481081081,96
600_595,knn_tfidf,weighted avg,0.897495567,0.927083333,0.91204955,96
600_595,lr_w2v,0,0,0,0,5
600_595,lr_w2v,1,0.947916667,1,0.973262032,91
600_595,lr_w2v,accuracy,0.947916667,0.947916667,0.947916667,0.947916667
600_595,lr_w2v,macro avg,0.473958333,0.5,0.486631016,96
600_595,lr_w2v,weighted avg,0.898546007,0.947916667,0.922571301,96
600_199,lr_tfidf,0,0,0,0,1
600_199,lr_tfidf,1,0.989583333,1,0.994764398,95
600_199,lr_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,lr_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,lr_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,nb_tfidf,0,0,0,0,1
600_199,nb_tfidf,1,0.989583333,1,0.994764398,95
600_199,nb_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,nb_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,nb_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,rf_tfidf,0,0,0,0,1
600_199,rf_tfidf,1,0.989583333,1,0.994764398,95
600_199,rf_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,rf_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,rf_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,dt_tfidf,0,0,0,0,1
600_199,dt_tfidf,1,0.989583333,1,0.994764398,95
600_199,dt_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,dt_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,dt_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,svc_tfidf,0,0,0,0,1
600_199,svc_tfidf,1,0.989583333,1,0.994764398,95
600_199,svc_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,svc_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,svc_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,lsvc_tfidf,0,0,0,0,1
600_199,lsvc_tfidf,1,0.989583333,1,0.994764398,95
600_199,lsvc_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,lsvc_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,lsvc_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,sgd_tfidf,0,0,0,0,1
600_199,sgd_tfidf,1,0.989583333,1,0.994764398,95
600_199,sgd_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,sgd_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,sgd_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,knn_tfidf,0,0,0,0,1
600_199,knn_tfidf,1,0.989583333,1,0.994764398,95
600_199,knn_tfidf,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,knn_tfidf,macro avg,0.494791667,0.5,0.497382199,96
600_199,knn_tfidf,weighted avg,0.979275174,0.989583333,0.984402269,96
600_199,lr_w2v,0,0,0,0,1
600_199,lr_w2v,1,0.989583333,1,0.994764398,95
600_199,lr_w2v,accuracy,0.989583333,0.989583333,0.989583333,0.989583333
600_199,lr_w2v,macro avg,0.494791667,0.5,0.497382199,96
600_199,lr_w2v,weighted avg,0.979275174,0.989583333,0.984402269,96
500_595,lr_tfidf,0,0,0,0,4
500_595,lr_tfidf,1,0.95,1,0.974358974,76
500_595,lr_tfidf,accuracy,0.95,0.95,0.95,0.95
500_595,lr_tfidf,macro avg,0.475,0.5,0.487179487,80
500_595,lr_tfidf,weighted avg,0.9025,0.95,0.925641026,80
500_595,nb_tfidf,0,0,0,0,4
500_595,nb_tfidf,1,0.95,1,0.974358974,76
500_595,nb_tfidf,accuracy,0.95,0.95,0.95,0.95
500_595,nb_tfidf,macro avg,0.475,0.5,0.487179487,80
500_595,nb_tfidf,weighted avg,0.9025,0.95,0.925641026,80
500_595,rf_tfidf,0,0,0,0,4
500_595,rf_tfidf,1,0.95,1,0.974358974,76
500_595,rf_tfidf,accuracy,0.95,0.95,0.95,0.95
500_595,rf_tfidf,macro avg,0.475,0.5,0.487179487,80
500_595,rf_tfidf,weighted avg,0.9025,0.95,0.925641026,80
500_595,dt_tfidf,0,0,0,0,4
500_595,dt_tfidf,1,0.946666667,0.934210526,0.940397351,76
500_595,dt_tfidf,accuracy,0.8875,0.8875,0.8875,0.8875
500_595,dt_tfidf,macro avg,0.473333333,0.467105263,0.470198675,80
500_595,dt_tfidf,weighted avg,0.899333333,0.8875,0.893377483,80
500_595,svc_tfidf,0,0,0,0,4
500_595,svc_tfidf,1,0.95,1,0.974358974,76
500_595,svc_tfidf,accuracy,0.95,0.95,0.95,0.95
500_595,svc_tfidf,macro avg,0.475,0.5,0.487179487,80
500_595,svc_tfidf,weighted avg,0.9025,0.95,0.925641026,80
500_595,lsvc_tfidf,0,0,0,0,4
500_595,lsvc_tfidf,1,0.95,1,0.974358974,76
500_595,lsvc_tfidf,accuracy,0.95,0.95,0.95,0.95
500_595,lsvc_tfidf,macro avg,0.475,0.5,0.487179487,80
500_595,lsvc_tfidf,weighted avg,0.9025,0.95,0.925641026,80
500_595,sgd_tfidf,0,0,0,0,4
500_595,sgd_tfidf,1,0.948717949,0.973684211,0.961038961,76
500_595,sgd_tfidf,accuracy,0.925,0.925,0.925,0.925
500_595,sgd_tfidf,macro avg,0.474358974,0.486842105,0.480519481,80
500_595,sgd_tfidf,weighted avg,0.901282051,0.925,0.912987013,80
500_595,knn_tfidf,0,0,0,0,4
500_595,knn_tfidf,1,0.95,1,0.974358974,76
500_595,knn_tfidf,accuracy,0.95,0.95,0.95,0.95
500_595,knn_tfidf,macro avg,0.475,0.5,0.487179487,80
500_595,knn_tfidf,weighted avg,0.9025,0.95,0.925641026,80
500_595,lr_w2v,0,0,0,0,4
500_595,lr_w2v,1,0.95,1,0.974358974,76
500_595,lr_w2v,accuracy,0.95,0.95,0.95,0.95
500_595,lr_w2v,macro avg,0.475,0.5,0.487179487,80
500_595,lr_w2v,weighted avg,0.9025,0.95,0.925641026,80
500_199,lr_tfidf,0,0,0,0,1
500_199,lr_tfidf,1,0.9875,1,0.993710692,79
500_199,lr_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,lr_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,lr_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,nb_tfidf,0,0,0,0,1
500_199,nb_tfidf,1,0.9875,1,0.993710692,79
500_199,nb_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,nb_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,nb_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,rf_tfidf,0,0,0,0,1
500_199,rf_tfidf,1,0.9875,1,0.993710692,79
500_199,rf_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,rf_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,rf_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,dt_tfidf,0,0,0,0,1
500_199,dt_tfidf,1,0.9875,1,0.993710692,79
500_199,dt_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,dt_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,dt_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,svc_tfidf,0,0,0,0,1
500_199,svc_tfidf,1,0.9875,1,0.993710692,79
500_199,svc_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,svc_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,svc_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,lsvc_tfidf,0,0,0,0,1
500_199,lsvc_tfidf,1,0.9875,1,0.993710692,79
500_199,lsvc_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,lsvc_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,lsvc_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,sgd_tfidf,0,0,0,0,1
500_199,sgd_tfidf,1,0.9875,1,0.993710692,79
500_199,sgd_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,sgd_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,sgd_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,knn_tfidf,0,0,0,0,1
500_199,knn_tfidf,1,0.9875,1,0.993710692,79
500_199,knn_tfidf,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,knn_tfidf,macro avg,0.49375,0.5,0.496855346,80
500_199,knn_tfidf,weighted avg,0.97515625,0.9875,0.981289308,80
500_199,lr_w2v,0,0,0,0,1
500_199,lr_w2v,1,0.9875,1,0.993710692,79
500_199,lr_w2v,accuracy,0.9875,0.9875,0.9875,0.9875
500_199,lr_w2v,macro avg,0.49375,0.5,0.496855346,80
500_199,lr_w2v,weighted avg,0.97515625,0.9875,0.981289308,80
400_595,lr_tfidf,0,1,0.333333333,0.5,3
400_595,lr_tfidf,1,0.968253968,1,0.983870968,61
400_595,lr_tfidf,accuracy,0.96875,0.96875,0.96875,0.96875
400_595,lr_tfidf,macro avg,0.984126984,0.666666667,0.741935484,64
400_595,lr_tfidf,weighted avg,0.969742063,0.96875,0.961189516,64
400_595,nb_tfidf,0,0,0,0,3
400_595,nb_tfidf,1,0.953125,1,0.976,61
400_595,nb_tfidf,accuracy,0.953125,0.953125,0.953125,0.953125
400_595,nb_tfidf,macro avg,0.4765625,0.5,0.488,64
400_595,nb_tfidf,weighted avg,0.908447266,0.953125,0.93025,64
400_595,rf_tfidf,0,1,0.333333333,0.5,3
400_595,rf_tfidf,1,0.968253968,1,0.983870968,61
400_595,rf_tfidf,accuracy,0.96875,0.96875,0.96875,0.96875
400_595,rf_tfidf,macro avg,0.984126984,0.666666667,0.741935484,64
400_595,rf_tfidf,weighted avg,0.969742063,0.96875,0.961189516,64
400_595,dt_tfidf,0,1,0.333333333,0.5,3
400_595,dt_tfidf,1,0.968253968,1,0.983870968,61
400_595,dt_tfidf,accuracy,0.96875,0.96875,0.96875,0.96875
400_595,dt_tfidf,macro avg,0.984126984,0.666666667,0.741935484,64
400_595,dt_tfidf,weighted avg,0.969742063,0.96875,0.961189516,64
400_595,svc_tfidf,0,1,0.333333333,0.5,3
400_595,svc_tfidf,1,0.968253968,1,0.983870968,61
400_595,svc_tfidf,accuracy,0.96875,0.96875,0.96875,0.96875
400_595,svc_tfidf,macro avg,0.984126984,0.666666667,0.741935484,64
400_595,svc_tfidf,weighted avg,0.969742063,0.96875,0.961189516,64
400_595,lsvc_tfidf,0,1,0.333333333,0.5,3
400_595,lsvc_tfidf,1,0.968253968,1,0.983870968,61
400_595,lsvc_tfidf,accuracy,0.96875,0.96875,0.96875,0.96875
400_595,lsvc_tfidf,macro avg,0.984126984,0.666666667,0.741935484,64
400_595,lsvc_tfidf,weighted avg,0.969742063,0.96875,0.961189516,64
400_595,sgd_tfidf,0,1,0.333333333,0.5,3
400_595,sgd_tfidf,1,0.968253968,1,0.983870968,61
400_595,sgd_tfidf,accuracy,0.96875,0.96875,0.96875,0.96875
400_595,sgd_tfidf,macro avg,0.984126984,0.666666667,0.741935484,64
400_595,sgd_tfidf,weighted avg,0.969742063,0.96875,0.961189516,64
400_595,knn_tfidf,0,0.5,0.666666667,0.571428571,3
400_595,knn_tfidf,1,0.983333333,0.967213115,0.975206612,61
400_595,knn_tfidf,accuracy,0.953125,0.953125,0.953125,0.953125
400_595,knn_tfidf,macro avg,0.741666667,0.816939891,0.773317591,64
400_595,knn_tfidf,weighted avg,0.960677083,0.953125,0.956279516,64
400_595,lr_w2v,0,0,0,0,3
400_595,lr_w2v,1,0.953125,1,0.976,61
400_595,lr_w2v,accuracy,0.953125,0.953125,0.953125,0.953125
400_595,lr_w2v,macro avg,0.4765625,0.5,0.488,64
400_595,lr_w2v,weighted avg,0.908447266,0.953125,0.93025,64
400_199,lr_tfidf,1,1,1,1,64
400_199,lr_tfidf,accuracy,1,1,1,1
400_199,lr_tfidf,macro avg,1,1,1,64
400_199,lr_tfidf,weighted avg,1,1,1,64
400_199,nb_tfidf,1,1,1,1,64
400_199,nb_tfidf,accuracy,1,1,1,1
400_199,nb_tfidf,macro avg,1,1,1,64
400_199,nb_tfidf,weighted avg,1,1,1,64
400_199,rf_tfidf,1,1,1,1,64
400_199,rf_tfidf,accuracy,1,1,1,1
400_199,rf_tfidf,macro avg,1,1,1,64
400_199,rf_tfidf,weighted avg,1,1,1,64
400_199,dt_tfidf,1,1,1,1,64
400_199,dt_tfidf,accuracy,1,1,1,1
400_199,dt_tfidf,macro avg,1,1,1,64
400_199,dt_tfidf,weighted avg,1,1,1,64
400_199,svc_tfidf,1,1,1,1,64
400_199,svc_tfidf,accuracy,1,1,1,1
400_199,svc_tfidf,macro avg,1,1,1,64
400_199,svc_tfidf,weighted avg,1,1,1,64
400_199,lsvc_tfidf,1,1,1,1,64
400_199,lsvc_tfidf,accuracy,1,1,1,1
400_199,lsvc_tfidf,macro avg,1,1,1,64
400_199,lsvc_tfidf,weighted avg,1,1,1,64
400_199,sgd_tfidf,1,1,1,1,64
400_199,sgd_tfidf,accuracy,1,1,1,1
400_199,sgd_tfidf,macro avg,1,1,1,64
400_199,sgd_tfidf,weighted avg,1,1,1,64
400_199,knn_tfidf,1,1,1,1,64
400_199,knn_tfidf,accuracy,1,1,1,1
400_199,knn_tfidf,macro avg,1,1,1,64
400_199,knn_tfidf,weighted avg,1,1,1,64
400_199,lr_w2v,1,1,1,1,64
400_199,lr_w2v,accuracy,1,1,1,1
400_199,lr_w2v,macro avg,1,1,1,64
400_199,lr_w2v,weighted avg,1,1,1,64
200_595,lr_tfidf,0,0,0,0,2
200_595,lr_tfidf,1,0.9375,1,0.967741935,30
200_595,lr_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,lr_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,lr_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,nb_tfidf,0,0,0,0,2
200_595,nb_tfidf,1,0.9375,1,0.967741935,30
200_595,nb_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,nb_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,nb_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,rf_tfidf,0,0,0,0,2
200_595,rf_tfidf,1,0.9375,1,0.967741935,30
200_595,rf_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,rf_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,rf_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,dt_tfidf,0,0,0,0,2
200_595,dt_tfidf,1,0.9375,1,0.967741935,30
200_595,dt_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,dt_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,dt_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,svc_tfidf,0,0,0,0,2
200_595,svc_tfidf,1,0.9375,1,0.967741935,30
200_595,svc_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,svc_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,svc_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,lsvc_tfidf,0,0,0,0,2
200_595,lsvc_tfidf,1,0.9375,1,0.967741935,30
200_595,lsvc_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,lsvc_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,lsvc_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,sgd_tfidf,0,0,0,0,2
200_595,sgd_tfidf,1,0.9375,1,0.967741935,30
200_595,sgd_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,sgd_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,sgd_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,knn_tfidf,0,0,0,0,2
200_595,knn_tfidf,1,0.9375,1,0.967741935,30
200_595,knn_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,knn_tfidf,macro avg,0.46875,0.5,0.483870968,32
200_595,knn_tfidf,weighted avg,0.87890625,0.9375,0.907258065,32
200_595,lr_w2v,0,0,0,0,2
200_595,lr_w2v,1,0.9375,1,0.967741935,30
200_595,lr_w2v,accuracy,0.9375,0.9375,0.9375,0.9375
200_595,lr_w2v,macro avg,0.46875,0.5,0.483870968,32
200_595,lr_w2v,weighted avg,0.87890625,0.9375,0.907258065,32
200_199,lr_tfidf,1,1,1,1,32
200_199,lr_tfidf,accuracy,1,1,1,1
200_199,lr_tfidf,macro avg,1,1,1,32
200_199,lr_tfidf,weighted avg,1,1,1,32
200_199,nb_tfidf,1,1,1,1,32
200_199,nb_tfidf,accuracy,1,1,1,1
200_199,nb_tfidf,macro avg,1,1,1,32
200_199,nb_tfidf,weighted avg,1,1,1,32
200_199,rf_tfidf,1,1,1,1,32
